id,name_eg,name_ar,actors_name_eg,actors_name_ar,genres_name_eg,genres_name_ar,poster_url,final_rating
1198,fd3ws wftat alawtwstwb,فدعوس وفتاة الاوتوستوب,,,old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtRW1tbWJtRUVjbWJtYm1tdndQbUV2Y21q.jpg,2.847673872
1199,eayb ya rastum,عيب يا رستم,"Karim Abou Chakra, al'amirat alsaghira, saham al'amir, Mishal Tabet, Michell Abu Suleiman","كريم أبو شقرا, ' الأميرة الصغيرة, ' سهام الامير, ميشال تابت ميشال ثابت, ميشال أبو سليمان",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21Zb05FdmN2TkVFY2xtcFlFbVltbWpteg.jpg,2.847673872
1200,ana alrdar,انا الردار,,,old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtRW1qbVlhY0t4UG12bWJ4bWJtbQ.jpg,2.847673872
1201,wtn fw2 algra7,وطن فوق الجراح,"Akram Al Ahmar, Amal Ofaysh, Ali AlZein, Nana, Samir Elhag","أكرم الأحمر, أمال عفيش, علي الزين, نانا, سمير الحاج",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtYm1wcGFjbWptdnZOdmxQUEs.jpg,2.847673872
1202,shabah al mady,شبح الماضي,"Elsy Ferniny, George Chahloub, Philip Afify, Nabil Abu Murad","إلسي فرنيني, جورج شهلوب, فيليب عفيفى, نبيل أبو مراد",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21Zb05ibWp2Y21tRWN2Y1B2Y2Ftc2ptWWc.jpg,2.847673872
1203,algay2zt alkbra,الجائزة الكبرى,Dawood Hussein,داود حسين,old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtRW1FbXB1Y3ZjbG1wdkthbVR6.jpg,2.847673872
1204,alsf2t,الصفقة,"Antwan Hagl, Antwan Korbaj, Rola Hamada, Nadia Hamdy","أنطوان حجل, أنطوان كرباج, رولا حمادة (رلى حمادة), ناديا حمدي","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtRXZ0Tm1FY2FtcGJtVHZtSGNtag.jpg,2.847673872
1205,alel3bt al2zrt,اللعبة القذرة,"Zoheir Sabry, Abd El Ghany Nasser, Ahmad AlHaddad, ElToukhy Tawfiq, Nadia Al Sabei, Abdullah Mahmoud","زهير صبرى, عبدالغني ناصر, أحمد الحداد, الطوخي توفيق, نادية السبع, عبدالله محمود",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtRW1tbW12UmN2d3htWW5EVGps.jpg,2.847673872
1206,nwr aleyman,نور الإيمان,"Farid Wahid, Nawal Hamdi, Samiha Kamel, Wagdi Sarhan, Fatma Belghan, Nouri Nano","فريد وحيد, نوال حمدي, سميحة كامل, وجدي سرحان, فاطمة بلغان, نوري نانو","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21ZVHZtam1URW12RWNtbXZ0Y21qd2ZORHo.jpg,2.847673872
1207,akhr sh2awt,أخر شقاوة,"Saeed Saleh, Safaa Abo ElSaoud, Younes Shalaby, Adly Kasseb, Hassan Abdin","سعيد صالح, صفاء أبو السعود, يونس شلبي, عدلي كاسب, حسن عابدين",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtRW1FbWJtdkVjeGFtZ2FtanZOcGc.jpg,2.847673872
1208,alsmt,الصمت,"Hayat Al Fahad, Ahmed El Saleh, Khaled El Nafisi, Mariam AlGhadban, Zainab Al Dahi","حياة الفهد, أحمد الصالح, خالد النفيسي, مريم الغضبان, زينب الضاحي","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21ZVHZtRXZOcG1FY21qdmNtYndkenhtb3c.jpg,2.847673872
1209,alsyf walmard,السيف والمارد,,,old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtRW1FbXBqRWN2TkhOYmNOYm1oeg.jpg,2.847673872
1210,nmr altlamzt,نمر التلامذة,"Samira Ahmed, Ahmad Ramzy, Hassan Youssef, Mohamed Awad, Youssef Fakhr El Din, Nagwa Fouad","سميرة أحمد, أحمد رمزي, حسن يوسف, محمد عوض, يوسف فخر الدين, نجوى فؤاد",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtRW1FbWJtRUVjbUVtdndUVG9ObXg.jpg,2.847673872
1211,salasel men harer,سلاسل من حرير,"Madiha Yousri, Moharam Fouad, Emad Hamdy, Zouzou Madi, Zizi El Badrawi, Abdelmonem Ibrahim","مديحة يسري, محرم فؤاد, عماد حمدي, زوزو ماضي, زيزي البدراوي, عبدالمنعم إبراهيم","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtam1ibUxjRWN2Y3hjTnZ4bXZ3VEk.jpg,2.847673872
1212,zhwr 7mra,زهور حمرا,,,old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtRW1ibVRiRWNjTm14dk5Fd1Rweg.jpg,2.847673872
1213,a7lam 2dymt,أحلام قديمة,"Hussam Adel, Rojina, Zizi El Badrawi, Nadia Rashad, Ashraf Seif, Naglaa Al Hedeny","حسام عادل (حسام شادي), روجينا, زيزي البدراوي, نادية رشاد, أشرف سيف, نجلاء الحديني",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21qbWJ2Tm1tcEVFY3ZjYXZ0Y21qbUV2Y216.jpg,2.847673872
1214,edeeny aqlak,اديني عقلك,"Hussein Mamluk, Muneer Makram, Bodour Nagy, Ahmad Bondoq","حسين مملوك, منير مكرم, بدور ناجى, أحمد بندق",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbWJtVEhOZWNhdk5FbW1hbVlwZw.jpg,2.847673872
1215,algbabrt,الجبابرة,"Tawfik El Deken, Karima Mokhtar, Nabila Obeid, Adel Adham, Farid Shawqy, Nour El Sherif","توفيق الدقن, كريمة مختار, نبيلة عبيد, عادل أدهم, فريد شوقي, نور الشريف",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbUVtb2NtRXZSY3dUYm1qbVRZam12dnc.jpg,2.847673872
1216,al abtal al thalathah,الأبطال الثلاثة,"Saeed Saleh, Nagwa Fouad, Hendeya, Mohamed Khairy, Wafaa Amer, Mimi Salem","سعيد صالح, نجوى فؤاد, هندية, محمد خيري, وفاء عامر, ميمى سالم","drama, comedy, old movie","دراما, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21MY21ibXZtbW1ZRUVjS2F2Y21JbG12YW16.jpg,2.847187404
1217,ayam el lulu,أيام اللولو,"Sabah, Karim Abou Chakra, Nadia Hamdy, Salah Sobh, Khaled El Sayed, Michell Abu Suleiman","صباح, كريم أبو شقرا, ناديا حمدي, صلاح صبح, خالد السيد, ميشال أبو سليمان","Music, comedy, old movie","موسيقي, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbWJtbW1MTm1FY21iUGFtRWNra3dh.jpg,2.847187404
1218,3ml eyh el 7obfy baba,عمل إيه الحب في بابا ؟,"Mohamed Awad, Yousra, Younes Shalaby, Zizi Mostafa, Sayed El Sawy, Elsayed Bedir","محمد عوض, يسرا, يونس شلبي, زيزي مصطفى, سيد الصاوي, السيد بدير",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21MY21ibVlZdm1hY3htanhQdk5ibVRq.jpg,2.847187404
1219,go to mazon my dear,إلى المأذون يا حبيبي,"Lewis Youssef, Safaa Abo ElSaoud, Samir Ghanem, Nabila El Sayed, Omar ElHariri, Younes Shalaby","لويس يوسف, صفاء أبو السعود, سمير غانم, نبيلة السيد, عمر الحريري, يونس شلبي","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtcHBIY0VjdnRjbUNqbXZtYm12UA.jpg,2.847187404
1220,alhaqid,الحاقد,"Farid Shawqy, Samira Ahmed, Mahmoud El Meleigy, Amina Rizq, Hassan Hamed, Thuraya Fakhry","فريد شوقي, سميرة أحمد, محمود المليجي, أمينة رزق, حسن حامد, ثريا فخري","drama, old movie, crime","جريمة, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtam1wVEVFY2xhbWJtdm1wYm1Zdg.jpg,2.847187404
1221,ive given you my life,وهبتك حياتي,"Shokry Sarhan, Omar ElHariri, Fifi Saeid, Maha, Mohsen Hassanein, Hussain Ismael","شكري سرحان, عمر الحريري, فيفي سعيد, مها, محسن حسنين, حسين إسماعيل","romantic, drama, old movie","رومانسية, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtYm1tbWptdWN4dlVUdm1qY2t3eA.jpg,2.847187404
1222,tareeq elshoak,طريق الشوك,"Hussein Sedky, Hassiba Roushdy, Mahmoud Shoukoko, Farid Shawqy, Lola Sedky, Stephan Rosty","حسين صدقي, حسيبة رشدي, محمود شكوكو, فريد شوقي, لولا صدقي, إستيفان روستي",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbXZtYm1idmN2Y0VjbUV3VHZtRVBtbUth.jpg,2.847187404
1223,zero,زيرو,"Mohammed Majd, Sonia Chraibi, Younes Bouab, Sonia Okasha, Aziz Dadas, Rafiq Boubker","محمد مجد, سونيا شريابي, يونس بواب, صونيا عكاشة, عزيز داداس, رفيق بوبكر","drama, excitement, crime","دراما, جريمة, اثارة",https://i.egycdn.com/pic/WmFwZndlY21tbUVtam1ibVlqRWNtbXdUVG1tbW1wbW1q.jpg,2.8471729805
1224,klhm fi alnaar,كلهم في النار,"Farid Shawqy, Soheir Ramzy, Mostafa Fahmi, Mahmoud Qabeil, Mariem Fakhr Eldin, Hussien El Sherbiny","فريد شوقي, سهير رمزي, مصطفى فهمي, محمود قابيل, مريم فخر الدين, حسين الشربيني","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtYnZOcHVjbW12Y1BtRWxtVFRn.jpg,2.846947874
1225,dima fi alsahra,دماء في الصحراء,"Emad Hamdy, Serag Mounir, Hassiba Roushdy, Rashad Hamed, Ibrahim Omara, Salah Nazmi","عماد حمدي, سراج منير, حسيبة رشدي, رشاد حامد, إبراهيم عمارة, صلاح نظمي","drama, romantic, old movie","دراما, رومانسية, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y212bXB2RWN2Tm13VGJ2Y21ITno.jpg,2.846947874
1226,it wasnt on my mind,ماكانش عالبال,"Raqya Ibrahim, Kamal El Shennawy, Ismail Yasin, Fouad Shafik, Aziza Helmy, Abdel Aziz Al Ahmed","راقية إبراهيم, كمال الشناوي, إسماعيل يس, فؤاد شفيق, عزيزة حلمي, عبدالعزيز أحمد","drama, romantic, old movie","دراما, رومانسية, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y21FbVRlY1BtRWFtcEdOVGo.jpg,2.846947874
1227,shm3t t7tr2,شمعة تحترق,"Aziza Amir, Youssef Wahby, Sabah, Fardos Mohamed, Ahmed Allam, Serag Mounir","عزيزة أمير, يوسف وهبي, صباح, فردوس محمد, أحمد علام, سراج منير",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtRW1ibWptYWN3VEVQbWpseG1UZw.jpg,2.846947874
1228,ayam alkhadmt a7lam,ايام الخادمة احلام,"Tarek Lotfy, Aida Abd El Aziz, Nour ElSemary, Ahlam AlGritly, Wessam Hamdy, Anwar Abd Moneim","طارق لطفي, عايدة عبدالعزيز, نور السمري, أحلام الجريتلي, وسام حمدي, أنور عبدالمنعم",drama,دراما,https://i.egycdn.com/pic/WmFwZndlY21qbWJ2TkhjbW1FY2FtRW1JYWF4d1RF.jpg,2.8467107635
1229,ela amy,إلا أمي,"Elham Shahein, Mohsen Mohie Eldein, Samira Mohsen, Waheid Seif, Naeima El Soghaiar, Hanan Shawqi","إلهام شاهين, محسن محيي الدين, سميرة محسن, وحيد سيف, نعيمة الصغير, حنان شوقي",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbUVtam1ZcGFjbWptbWF2TlRqbG1J.jpg,2.8467107635
1230,almaghnawatiu,المغنواتي,"Salah Mansour, Shokry Sarhan, Soheir El Morshedi, Mahmoud El Gendy, ElMontaser Bellah, Ahmed Akl","صلاح منصور, شكري سرحان, سهير المرشدي, محمود الجندي, المنتصر بالله, أحمد عقل","Music, drama, old movie","موسيقي, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtdnZjdmN2Y0VjS3h2Y3ZOcEl4bWo.jpg,2.8467107635
1231,rw3t al7b,روعة الحب,"Roshdy Abaza, Naglaa Fathy, Yahia Shahein, Abdelmonem Ibrahim, Madeiha Hamdy, Emad Hamdy","رشدي أباظة, نجلاء فتحي, يحيى شاهين, عبدالمنعم إبراهيم, مديحة حمدي, عماد حمدي",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y21ibXZ2Y0VjbFBhbWhUdmNOeg.jpg,2.8467107635
1232,7eera w shabab,حيرة وشباب,"Taheyya Kariokka, Ahmad Mazhar, Laila Taher, Mahmoud El Meleigy, Zoheir Sabry","تحية كاريوكا, أحمد مظهر, ليلى طاهر, محمود المليجي, زهير صبرى","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtam1FdmNtdWNtbXZjbUV4UHZOWXo.jpg,2.8467107635
1233,easifat min alhob,عاصفة من الحب,"Nahed Sherif, Salah Zo El Faqqar, Amina Rizq, Adly Kasseb, Ibrahim Omara, Nadia El Gendy","ناهد شريف, صلاح ذو الفقار, أمينة رزق, عدلي كاسب, إبراهيم عمارة, نادية الجندي",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y21wanZSY21qbW1Qdk52bXZhbWc.jpg,2.8467107635
1234,kedt ahdem baity,كدت أهدم بيتي,"Mohsen Sarhan, Raqya Ibrahim, Mahmoud El Meleigy, Samiha Ayoub, Zeinab Sedky, Sherifa Mahear","محسن سرحان, راقية إبراهيم, محمود المليجي, سميحة أيوب, زينب صدقي, شريفة ماهر","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtam1qbWptYWNtbW1JeG1ZSWFtdm1t.jpg,2.8467107635
1235,naduga,نادوجا,"Taheyya Kariokka, Mohamed El Bakkar, Fouad Shafik, Ismail Yasin, Fardos Mohamed, Hassan Kamel","تحية كاريوكا, محمد البكار, فؤاد شفيق, إسماعيل يس, فردوس محمد, حسن كامل",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbWJtWWJtdm1FRWNtandMY3ZOZ2FtbW1t.jpg,2.8467107635
1236,bihabh fi baghdad,بحبح في بغداد,"Fauzi El Gazaierli, Horeya Mohamed, Mahmoud El Meleigy, Suad Zaki, Beshara Wakim, Abdel Aziz Khalil","فوزي الجزايرلي, حورية محمد, محمود المليجي, سعاد زكي, بشارة واكيم, عبدالعزيز خليل","comedy, old movie","كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y3Z0Y3ZSY21tbHZOdmFtelBQ.jpg,2.8467107635
1237,elgamila we elkelab,الجميلة والكلاب / على كف عفريت,"Mariam Al Ferjani, Ghanem Zrelli, Ghanem Zrelli, Noomen Hamda, Mohamed AlOkary, Chedly Arfaoui","مريم الفرجاني, غانم الزرلي, غانم زريلي, نعمان حمده, محمد العكاري, شادلي عرفاوي","drama, crime","جريمة, دراما",https://i.egycdn.com/pic/WmFwZndlY21MTm1tRW1qbW1takVjeG1qbWJtQndsbWh6.jpg,2.84666016
1238,shty ya dny,شتي يا دني,"Juila Qassar, Hassan mrad, Carmen Lebbos, Eli Mitri, Diamond Bou Abboud","جوليا قصار, حسان مراد, كارمن لبس, إيلي متري, دياموند بو عبود",,,https://i.egycdn.com/pic/WmFwZndlY21ZVHBUam1idlJjdnR3YW1qbWZ3YW12.jpg,2.84666016
1239,siqan fi alwahl,سيقان في الوحل,"Soheir Ramzy, Samir Sabri, Poussy, Lebleba, Samir Ghanem, Abdelmonem Madbouly","سهير رمزي, سمير صبري, بوسي, لبلبة, سمير غانم, عبدالمنعم مدبولي","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtb2NtYm1lY212Y052bXZ2d1BhbXo.jpg,2.846476036
1240,wada3an ela el abad,وداعا إلى الأبد,"Hayat Kandel, Hamdy Hafez, Emad Hamdy, Mahmoud El Meleigy, Mariem Fakhr Eldin","حياة قنديل, حمدي حافظ, عماد حمدي, محمود المليجي, مريم فخر الدين","romantic, drama, old movie","رومانسية, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtcFRZakVjbVltbUhjbUVjd2xtRQ.jpg,2.846476036
1241,shaeban hadhih alayaam,شبان هذه الأيام,"Roshdy Abaza, Samir Sabri, Safia El Emary, Samir Ghanem, Mariem Fakhr Eldin, Abdelmonem Ibrahim","رشدي أباظة, سمير صبري, صفية العمري, سمير غانم, مريم فخر الدين, عبدالمنعم إبراهيم",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21qbWJ2TkVtbXZSY212bW1sY3dQY1VDag.jpg,2.846476036
1242,ana 3ntr,أنا عنتر,"Duraid Lahhaam, Randa, Nehad Qalei, Shafiq Hashim, Hala El Shawarby, Wedad Gabbour","دريد لحام, رندة, نهاد قلعي, شفيق هاشم, هالة الشواربي, وداد جبور","comedy, Adventure, old movie","كوميديا, مغامرة, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtcGptVHZFY21FdnROdm16eHdMdw.jpg,2.846476036
1243,the worthy,المختارون,"Mohammed Alibrahimy, Habib Ghaloom, Ruba Bilal, Nabil Kawny, Salah Hannoun","محمد اﻹبراهيمي, حبيب غلوم, ربى بلال, نبيل كوني, صلاح حنون","Fiction, excitement","خيال علمي, اثارة",https://i.egycdn.com/pic/WmFwZndlY21Udm1tbVl2dmNtakVjbXB2bUJ3eG1qbWJteg.jpg,2.84640375
1244,alan7dar,الانحدار,"Abdul Husain Abdul Reda, Souad Abdullaah, Dawood Hussein, Mohammed EL Sareeaa, Abdel Imam Abdalla","عبدالحسين عبدالرضا, سعاد عبدالله, داود حسين, محمد السريع, عبدالإمام عبدالله","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZ2Y21tbXBqRWNtbVBtandUenh3VEU.jpg,2.84640375
1245,3rs alard,عرس الأرض,"Eghraa, Joseph Nano, Adib Qaddoura, Ali AlZein","إغراء, جوزيف نانو, أديب قدورة, علي الزين",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtRW12bWptbUVjbWphdmNjTlRiY2t3.jpg,2.84640375
1246,3ndma n7b,عندما نحب,"Anwar Madkor, Nadia Lotfi, Roshdy Abaza, Soheir El Bably, Mahmoud El Meleigy, Ahmed Khamis","أنور مدكور, نادية لطفي, رشدي أباظة, سهير البابلي, محمود المليجي, أحمد خميس",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbXZtSGNtWWpFY2Fhd1RqdmNtTGN2dw.jpg,2.84640375
1247,r7lt als3adt,رحلة السعادة,"Sabah, Farid Shawqy, Abdelsalam El Nabolsi, El Deif Ahmed, Samir Ghanem, George Sedhom","صباح, فريد شوقي, عبدالسلام النابلسي, الضيف أحمد, سمير غانم, جورج سيدهم",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtRW1FbW1tZWNtcEhjbWpjTmJjdGM.jpg,2.84640375
1248,nos gawaza,نص جوازة,"Rahma Hassan, Nabil Issa, Mostafa Abo Seria, Omar Mohamed Nour, Hanaa El Shorbagy, Abdulraheem Hassan","رحمة حسن, نبيل عيسى, مصطفى أبو سريع, عمر محمد نور, هناء الشوربجي, عبدالرحيم حسن",comedy,كوميديا,https://i.egycdn.com/pic/WmFwZndlY21MTmptWUVtam1qRWN2a1VUWXZhbUVh.jpg,2.846243656
1249,alshtar,الشطار,"Nadia El Gendy, Kamal El Shennawy, Mohamed Mokhtar, Farouk El Feshawi, Saeid Abdelghani, Mahmoud El Gendy","نادية الجندي, كمال الشناوي, محمد مختار, فاروق الفيشاوي, سعيد عبدالغني, محمود الجندي",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y3ZjbW1tZWNtaFRiYUt4bWptbQ.jpg,2.846243656
1250,a7dan alkhwf,أحضان الخوف,"Samir Sabri, Raghda, Gamil Rateb, Nagwa Fouad, Muhammad Faraj, Mahmoud El Qala'awy","سمير صبري, رغدة, جميل راتب, نجوى فؤاد, محمود فرج, ' محمود القلعاوي",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbXZtbW1tbXZtdWN3VGp3THROdm1qbWc.jpg,2.846243656
1251,7sna2 w3mal2t,حسناء وعمالقة,"Howaida, Hekmat Wahby, Fouad Sharaf El Den, Mohammed Moula, Andriyya Saadeh, Shawki Matta","هويدا, حكمت وهبي, فؤاد شرف الدين, محمد المولى, أندرية سعادة, شوقي متى","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbWJtbW1FbUxSY3ZOcHZtR3dQbWp2Yw.jpg,2.846186453
1252,d3wna n7b,دعونا نحب,"Hassan Youssef, Soheir Ramzy, Nahed Sherif, Mariem Fakhr Eldin, Tawfik El Deken, Abdelmonem Ibrahim","حسن يوسف, سهير رمزي, ناهد شريف, مريم فخر الدين, توفيق الدقن, عبدالمنعم إبراهيم",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21Zb3ROam1vUmNtVENqd1Rtdk5Zag.jpg,2.846186453
1253,bnt sh2yt,بنت شقية,"Hassan Youssef, Nadia Lotfi, Nawal Abou El Fotouh, Abdelmonem Madbouly, Samir Ghanem, Mohamed Awad","حسن يوسف, نادية لطفي, نوال أبو الفتوح, عبدالمنعم مدبولي, سمير غانم, محمد عوض","comedy, old movie","كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbW12Tm1tRW1lY3htanhtam1id1RiYQ.jpg,2.846186453
